"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6147","Statewide Chipotle benefit! 50% of proceeds will benefit the homeless animals at the NHSPCA! 12/5 all day! https://t.co/AUJ1NGoSDQ",FALSE,6,NA,2017-11-29 15:45:32,FALSE,NA,"935897522710695937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nhspca",3,FALSE,FALSE,NA,NA
"6148","Chipotle stock price rallies as CEO steps down https://t.co/mmCNRuXd8W #USNews #USRC https://t.co/ifgof92wG6",FALSE,0,NA,2017-11-29 15:45:32,FALSE,NA,"935897522018619393",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","USRealityCheck",0,FALSE,FALSE,NA,NA
"6149","RT @ZetaThetaPsi: Chipotle today, Chipotle tomorrow, Chipotle forever. 'Nuff said, see y'all tonight! <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> https://t.co/0dvW0F41MB",FALSE,0,NA,2017-11-29 15:45:29,FALSE,NA,"935897512514334720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosieLaurette",7,TRUE,FALSE,NA,NA
"6150","RT @businessinsider: Chipotle is replacing its CEO amid soaring reports of illnesses at its restaurants https://t.co/6kIUESvLzi https://t.c…",FALSE,0,NA,2017-11-29 15:45:20,FALSE,NA,"935897473595224064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","99999sv",19,TRUE,FALSE,NA,NA
"6151","Lunch Carmichael: Good Stuff Chili, Chipotle Chicken Pasta, Meatball Sub w/Provolone, VG Tofu+Veg in Peanut Sauce,… https://t.co/SYomXRJYdH",FALSE,0,NA,2017-11-29 15:45:19,TRUE,NA,"935897471309500416",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TuftsDining",0,FALSE,FALSE,NA,NA
"6152","The founder of Chipotle plans to step down as CEO as struggles continue https://t.co/NpnkKhKoPh via @WSJ $CMG",FALSE,2,NA,2017-11-29 15:45:18,FALSE,NA,"935897466565619713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliejargon",1,FALSE,FALSE,NA,NA
"6153","RT @HotlineJosh: Chipotle sacking its CEO didn't even make the cut! https://t.co/8KaTfJbaL6",FALSE,0,NA,2017-11-29 15:45:13,FALSE,NA,"935897445925404672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darcylnu",34,TRUE,FALSE,NA,NA
"6154","Chipotle is a must today <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",FALSE,0,NA,2017-11-29 15:45:11,FALSE,NA,"935897434240188416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sashaaa_xoxo",0,FALSE,FALSE,NA,NA
"6155","$CMG $SBUX $BABA $TWTR:

Chipotle Shares on Fire as It Announces Search for New CEO:

https://t.co/kbX05LFk5c",FALSE,0,NA,2017-11-29 15:45:10,FALSE,NA,"935897433732661249",NA,"<a href=""http://www.newsflowing.com"" rel=""nofollow"">NFIG</a>","newswelldone",0,FALSE,FALSE,NA,NA
"6156","$CMG:

Can Investors Stomach a New CEO at Chipotle?:

https://t.co/eySWErTo6J",FALSE,0,NA,2017-11-29 15:45:10,FALSE,NA,"935897429714485248",NA,"<a href=""http://www.newsflowing.com"" rel=""nofollow"">NFIG</a>","newswithvalue",0,FALSE,FALSE,NA,NA
"6157","Chipotle looking to hire a new CEO https://t.co/DRNmQdZ27e https://t.co/C8icwrKarb",FALSE,0,NA,2017-11-29 15:45:05,FALSE,NA,"935897411599286274",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","wal_style22",0,FALSE,FALSE,NA,NA
"6158","Founder Steve Ells will no longer be Chipotle's CEO.

https://t.co/r9ZpymTdpw",FALSE,3,NA,2017-11-29 15:45:01,FALSE,NA,"935897392460771328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DenverWestword",2,FALSE,FALSE,NA,NA
"6159","Chipotle, in search of new CEO, says founder Ells to focus on 'innovation' $CMG https://t.co/5FgjMxKu1o",FALSE,0,NA,2017-11-29 15:44:47,FALSE,NA,"935897336630226945",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","theflynews",0,FALSE,FALSE,NA,NA
"6160","""What foods are you looking most forward to trying in America?""

Jk: churros
Jimin: hamburgers
RM: chipotle 
V: piz… https://t.co/MjF9ujmCdL",FALSE,0,NA,2017-11-29 15:44:46,TRUE,NA,"935897330917761025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milkubars",0,FALSE,FALSE,NA,NA
"6161","@jerseymikes #99 Big kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:44:46,FALSE,"935886080980566020","935897330770903043","189252968","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Coolbgirlnerd",0,FALSE,FALSE,NA,NA
"6162","Chipotle will be hosting an Information Table on campus TODAY from  12pm-3 pm at Corbett Center Student Union (Firs… https://t.co/crGPPKtcJQ",FALSE,2,NA,2017-11-29 15:44:27,TRUE,NA,"935897252047941632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NMSUCareerSrvcs",1,FALSE,FALSE,NA,NA
"6163","Today's special- ""Smoked Gouda and turkey wrap"" baby spinach, roasted red peppers, chipotle aioli 

Soup- chicken vegetable",FALSE,0,NA,2017-11-29 15:44:11,FALSE,NA,"935897183467048961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caferaymond",0,FALSE,FALSE,NA,NA
"6164","RT @HotlineJosh: Chipotle sacking its CEO didn't even make the cut! https://t.co/8KaTfJbaL6",FALSE,0,NA,2017-11-29 15:44:10,FALSE,NA,"935897181160165376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sjgiardini",34,TRUE,FALSE,NA,NA
"6165","@jerseymikes Big Kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:43:57,FALSE,"935886080980566020","935897125514231808","189252968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","12444Fred",0,FALSE,FALSE,NA,NA
"6166","RT @Witt_TandF_XC: Come out to chipotle to help support your very own Tiger Track and Field Team. Show this when… https://t.co/YBeGfM3Snr",FALSE,0,NA,2017-11-29 15:43:36,FALSE,NA,"935897036225998848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GylerTittins",1,TRUE,FALSE,NA,NA
"6167","Chipotle stock price rallies as CEO steps down https://t.co/VbtyctcB8T",FALSE,0,NA,2017-11-29 15:43:22,FALSE,NA,"935896978717925377",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SimplexBreaking",0,FALSE,FALSE,NA,NA
"6168","Chipotle seeks turnaround expert to replace Ells as CEO - https://t.co/G7yobRmWX4",FALSE,0,NA,2017-11-29 15:43:20,FALSE,NA,"935896968777302018",NA,"<a href=""http://vanity123.com"" rel=""nofollow"">Vanityscript</a>","vanity800number",0,FALSE,FALSE,NA,NA
"6169","Chipotle looking to hire new CEO https://t.co/BqYAfKt6kk",FALSE,0,NA,2017-11-29 15:43:14,FALSE,NA,"935896943129255938",NA,"<a href=""http://toplocalnow.com/us/san-diego"" rel=""nofollow"">San Diego Now</a>","SanDiegoCP",0,FALSE,FALSE,NA,NA
"6170","<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>TODAY!!<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> Come support the 2018 Multicultural Student Leadership Conference at Chipotle! Simply swipe left <U+2B05><U+FE0F> and p… https://t.co/qYMoZj2NSn",FALSE,1,NA,2017-11-29 15:43:07,TRUE,NA,"935896917023838209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cmu_mslc",5,FALSE,FALSE,NA,NA
"6171","RT @BuzzFeedNews: Chipotle founder Steve Ells is stepping down as CEO of the struggling burrito chain https://t.co/W3oo2gTrOX",FALSE,0,NA,2017-11-29 15:43:06,FALSE,NA,"935896909658705920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarrientoscaLHS",34,TRUE,FALSE,NA,NA
"6172","RT @j_bullock412: GO TO CHIPOTLE ON GLENWAY FROM 5-9 TONIGHT AND SHOW THEM THIS OR TELL THEM YOU’RE THERE FOR CCU! https://t.co/zofai7K9Qh",FALSE,0,NA,2017-11-29 15:42:58,FALSE,NA,"935896876888612864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mo102496",9,TRUE,FALSE,NA,NA
"6173","@JanaHennings as ridiculous as they come but I ain’t mad cause I’m about to go get me some chipotle",FALSE,1,"JanaHennings",2017-11-29 15:42:43,FALSE,"935896602010583040","935896816394145794","463420395","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexisdecker_",0,FALSE,FALSE,NA,NA
"6174","@levynews Didn't even mention that Chipotle closed its Asian-themed ShopHouse chain this year",FALSE,0,"levynews",2017-11-29 15:42:41,FALSE,"935894514526339072","935896807988715524","140872924","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsyNick",0,FALSE,FALSE,NA,NA
"6175","Hello everybody! Today is the OLAS fundraiser for Chipotle! Please stop by and show them this flyer to support!
Pro… https://t.co/wUta8bl6DZ",FALSE,1,NA,2017-11-29 15:42:37,TRUE,NA,"935896790414643200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ECC_OLAS",1,FALSE,FALSE,NA,NA
"6176","His @HowIBuiltThis interview is really interesting. https://t.co/X7FplKVxrO",FALSE,1,NA,2017-11-29 15:42:21,FALSE,NA,"935896721384669184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kimberlyrpike",0,FALSE,FALSE,NA,NA
"6177","@SymondsWill @FanickTrinityTE Just like two trips to chipotle #NeverForget",FALSE,1,"SymondsWill",2017-11-29 15:41:40,FALSE,"935893780812718081","935896552366895104","427581673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigBrad064",0,FALSE,FALSE,NA,NA
"6178","(Chipotle Mexican Grill stock price rallies as CEO Steve Ellis steps down) has been published on News Paper Time -… https://t.co/QEZz3j7HbZ",FALSE,0,NA,2017-11-29 15:41:34,TRUE,NA,"935896526446047232",NA,"<a href=""https://newspapertime.net/"" rel=""nofollow"">Newspapertime</a>","Newspapertime6",0,FALSE,FALSE,NA,NA
"6179","Chipotle's embattled CEO is the latest victim of its food-safety nightmare https://t.co/nRTGp2blkc",FALSE,0,NA,2017-11-29 15:41:19,FALSE,NA,"935896460729700354",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FoodEXpk",0,FALSE,FALSE,NA,NA
"6180","i left my chipotle at home. fuck. im- . fuck.",FALSE,0,NA,2017-11-29 15:41:18,FALSE,NA,"935896459047665665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tapatiorae562",0,FALSE,FALSE,NA,NA
"6181","#Foodsafety - Strategy: 'We should expect to see another outbreak': Chipotle is replacing its CEO amid soaring repo… https://t.co/4IBhya4W6E",FALSE,2,NA,2017-11-29 15:41:14,TRUE,NA,"935896442408927233",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ERrisk",0,FALSE,FALSE,NA,NA
"6182","Chipotle is the best food ever.. hands down",FALSE,0,NA,2017-11-29 15:40:44,FALSE,NA,"935896315086635008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoxo_lovecass",0,FALSE,FALSE,NA,NA
"6183","Class of 2018 is having a Chipotle fundraiser on December 12th!!! Show out!!!!",FALSE,5,NA,2017-11-29 15:40:37,FALSE,NA,"935896287555325952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Annapolis2018",3,FALSE,FALSE,NA,NA
"6184","I think I would make a great CEO. Always being told that I'm full of beans. 
Chipotle looking to hire a new CEO
https://t.co/6x3elQuUmZ",FALSE,0,NA,2017-11-29 15:40:34,FALSE,NA,"935896272271171585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IshNews",0,FALSE,FALSE,NA,NA
"6185","@jerseymikes @jerseymikes big kahuna with Chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:40:27,FALSE,"935886080980566020","935896244316237824","189252968","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scorpionking103",0,FALSE,FALSE,NA,NA
"6186","RT @_Paytontaylor_: In need of some chipotle like rn",FALSE,0,NA,2017-11-29 15:40:14,FALSE,NA,"935896188213133312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssa_mdavis",6,TRUE,FALSE,NA,NA
"6187","RT @MoonEmojii: 107. chipotle is my life
https://t.co/Ek9Te0FyIe",FALSE,0,NA,2017-11-29 15:40:12,FALSE,NA,"935896182509002752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lxbretherton",29,TRUE,FALSE,NA,NA
"6188","The only thing getting me through this week is the fact I’m going to chipotle on Friday",FALSE,15,NA,2017-11-29 15:40:12,FALSE,NA,"935896180445327362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grace_mc16",0,FALSE,FALSE,NA,NA
"6189","Will be streaming soon after chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,NA,2017-11-29 15:40:12,FALSE,NA,"935896180298567681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4AGaming4",0,FALSE,FALSE,NA,NA
"6190","RT @annebowers_: 44. the reason i went to chipotle for the first time aka the reason why my life was changed forever https://t.co/mfHHCdrEu3",FALSE,0,NA,2017-11-29 15:40:05,FALSE,NA,"935896150430900225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FleurGarside",11424,TRUE,FALSE,NA,NA
"6191","I knew that I shouldn’t have gotten the hat sauce on my chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> I’m paying for it now <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-11-29 15:40:01,FALSE,NA,"935896137093042176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nae_BLESSED",0,FALSE,FALSE,NA,NA
"6192","@jerseymikes Big Kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:39:53,FALSE,"935886080980566020","935896100984250369","189252968","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JandJKompany",0,FALSE,FALSE,NA,NA
"6193","@skylarpierce_ chipotle",FALSE,1,"skylarpierce_",2017-11-29 15:39:49,FALSE,"935858610177036288","935896084710346752","2981354163","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","defdakota",0,FALSE,FALSE,NA,NA
"6194","RT @kaitlyn_tayluur: Yesterday Renee bought me chipotle for lunch then stayed up till 1:30 am to let me in the house because I didn’t have…",FALSE,0,NA,2017-11-29 15:39:38,FALSE,NA,"935896039063805952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReneeStarner",1,TRUE,FALSE,NA,NA
"6195","RT @evaaaa_marie: NHS Chipotle Funraiser this Wednesday!! <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>@ 1409 Hamner Ave between 4 and 8! come out and support your school!!<ed><U+00A0><U+00BC><ed><U+00BC><U+00AF> https://t…",FALSE,0,NA,2017-11-29 15:39:37,FALSE,NA,"935896032948273153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorcoASB",5,TRUE,FALSE,NA,NA
"6196","Chipotle's embattled CEO is the latest victim of its food-safety nightmare - Quartz https://t.co/N2kGuWNzqt #Food",FALSE,0,NA,2017-11-29 15:39:32,FALSE,NA,"935896015974076417",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","hashFoods",0,FALSE,FALSE,NA,NA
"6197","I'm at Chipotle Mexican Grill in Amherst, OH https://t.co/43SqHRA7cd",FALSE,0,NA,2017-11-29 15:39:31,FALSE,NA,"935896009187700739",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","TonyPMihalic",0,FALSE,FALSE,"-82.20838746","41.41691738"
"6198","RT @Destiny_ann01: NHS chipotle fundraiser Wednesday from 4-8pm!!<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE,0,NA,2017-11-29 15:39:28,FALSE,NA,"935895998408167424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorcoASB",6,TRUE,FALSE,NA,NA
"6199","Chipotle Stock Is Toxic And Should Be Avoided https://t.co/70iAxzoPTo modestmoney https://t.co/eab6dA2KQS",FALSE,0,NA,2017-11-29 15:39:25,FALSE,NA,"935895984747569152",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LovingLittles",0,FALSE,FALSE,NA,NA
"6200","RT @miasparadise: <U+203C><U+FE0F>HEY GUYS<U+203C><U+FE0F>Don't forget Wednesday the 29th there is a Chipotle Night Fundraiser from 4-8pm so come on down and enjoy som…",FALSE,0,NA,2017-11-29 15:39:25,FALSE,NA,"935895984587939840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorcoASB",8,TRUE,FALSE,NA,NA
"6201","RT @hawasxxkay: chipotle night this wednesday 11/29 from 4-8 pm!!! come to support your school! https://t.co/trB3fbCOy0",FALSE,0,NA,2017-11-29 15:39:21,FALSE,NA,"935895969010294784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorcoASB",17,TRUE,FALSE,NA,NA
"6202","RT @Electivirus: my ass after chipotle https://t.co/1udfLPPs1r",FALSE,0,NA,2017-11-29 15:39:20,FALSE,NA,"935895962484015104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RevolverJerm",1,TRUE,FALSE,NA,NA
"6203","(I've never eaten chipotle in my life)",FALSE,2,"Electivirus",2017-11-29 15:39:19,FALSE,"935895677988679680","935895959158083585","70531700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Electivirus",0,FALSE,FALSE,NA,NA
"6204","@mufffy52 Needs chipotle and then some",FALSE,0,"mufffy52",2017-11-29 15:39:11,FALSE,"935892969915379712","935895925297483777","718856055959240709","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_RachF",0,FALSE,FALSE,NA,NA
"6205","Chipotle Rallies After Troubled Burrito Chain Seeks New Leader https://t.co/jutAK8HuSO via @markets",FALSE,0,NA,2017-11-29 15:39:11,FALSE,NA,"935895924546658310",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Feeldaillinoise",0,FALSE,FALSE,NA,NA
"6206","Big news from the Chipotle corner office: Ells to step down as Chipotle CEO https://t.co/1AR3iDuNoR
#restaurant
$CMG",FALSE,1,NA,2017-11-29 15:39:08,FALSE,NA,"935895913565913088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidhenkes",0,FALSE,FALSE,NA,NA
"6207","RT @piaspice: the high desert in a nutshell: 
""did you pass the strawberry stand ?"" 
""smoke sesh @ africa?"" 
""do you live on dirt roads?""…",FALSE,0,NA,2017-11-29 15:38:43,FALSE,NA,"935895807928049664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paigerhoades60",58,TRUE,FALSE,NA,NA
"6208","Steve Ells is stepping down as CEO of Chipotle. HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA",FALSE,5,NA,2017-11-29 15:38:21,FALSE,NA,"935895718056943617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oceandrinker",0,FALSE,FALSE,NA,NA
"6209","@jerseymikes Big Kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:38:16,FALSE,"935886080980566020","935895694459711493","189252968","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikesong",0,FALSE,FALSE,NA,NA
"6210","Just Read: Chipotle Stock Is Toxic And Should Be Avoided https://t.co/VWiX3FqapP",FALSE,0,NA,2017-11-29 15:38:12,FALSE,NA,"935895678592700416",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dmoneybucket",0,FALSE,FALSE,NA,NA
"6211","my ass after chipotle https://t.co/1udfLPPs1r",FALSE,2,NA,2017-11-29 15:38:12,FALSE,NA,"935895677988679680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Electivirus",1,FALSE,FALSE,NA,NA
"6212","RT @ZetaThetaPsi: Chipotle today, Chipotle tomorrow, Chipotle forever. 'Nuff said, see y'all tonight! <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> https://t.co/0dvW0F41MB",FALSE,0,NA,2017-11-29 15:38:08,FALSE,NA,"935895661429608454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lord_bagel",7,TRUE,FALSE,NA,NA
"6213","RT @annebowers_: 44. the reason i went to chipotle for the first time aka the reason why my life was changed forever https://t.co/mfHHCdrEu3",FALSE,0,NA,2017-11-29 15:38:07,FALSE,NA,"935895658933968902",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hndz_yvonne",11424,TRUE,FALSE,NA,NA
"6214","Anyone wanna go to chipotle / canes??",FALSE,1,NA,2017-11-29 15:38:05,FALSE,NA,"935895648381087745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MShipleyy",0,FALSE,FALSE,NA,NA
"6215","RT @BuzzFeedNews: Chipotle founder Steve Ells is stepping down as CEO of the struggling burrito chain https://t.co/W3oo2gTrOX",FALSE,0,NA,2017-11-29 15:37:55,FALSE,NA,"935895606702297089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NewSassWhoDis",34,TRUE,FALSE,NA,NA
"6216","Thank you to everyone who participated in the Dine and Donate event at the Kingsdale Chipotle on Monday. Thanks to… https://t.co/1r8sHypyDw",FALSE,1,NA,2017-11-29 15:37:47,TRUE,NA,"935895574787837952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","UAPL",0,FALSE,FALSE,NA,NA
"6217","RT @j_bullock412: GO TO CHIPOTLE ON GLENWAY FROM 5-9 TONIGHT AND SHOW THEM THIS OR TELL THEM YOU’RE THERE FOR CCU! https://t.co/zofai7K9Qh",FALSE,0,NA,2017-11-29 15:37:42,FALSE,NA,"935895553254330369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CristaMarie3",9,TRUE,FALSE,NA,NA
"6218","Chipotle seeks turnaround expert to replace Ells as CEO https://t.co/xlVSUSVqux @AnnouncerUK #business",FALSE,0,NA,2017-11-29 15:37:37,FALSE,NA,"935895533109043204",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AnnouncerUK",0,FALSE,FALSE,NA,NA
"6219","Please RT!! #recipes #food #cooking #delicious #cook #recipe Homemade Chipotle Burrito Bowl l...… https://t.co/DE2ssyIr3y",FALSE,0,NA,2017-11-29 15:37:36,TRUE,NA,"935895527891394563",NA,"<a href=""https://laquesea.com"" rel=""nofollow"">Recipesblogg</a>","Recipesblogg",0,FALSE,FALSE,NA,NA
"6220","RT @BuzzFeedNews: Chipotle founder Steve Ells is stepping down as CEO of the struggling burrito chain https://t.co/W3oo2gTrOX",FALSE,0,NA,2017-11-29 15:37:23,FALSE,NA,"935895473457471493",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Esquire6969",34,TRUE,FALSE,NA,NA
"6221","RT @HotlineJosh: Chipotle sacking its CEO didn't even make the cut! https://t.co/8KaTfJbaL6",FALSE,0,NA,2017-11-29 15:37:18,FALSE,NA,"935895452997865473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","superschoots",34,TRUE,FALSE,NA,NA
"6222","@jerseymikes Big Kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:37:09,FALSE,"935886080980566020","935895414485774337","189252968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iphit89",0,FALSE,FALSE,NA,NA
"6223","@jerseymikes @allsweaty Big kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:37:06,FALSE,"935886080980566020","935895400539742209","189252968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TurboNeoGeo",0,FALSE,FALSE,NA,NA
"6224","RT @HotlineJosh: Chipotle sacking its CEO didn't even make the cut! https://t.co/8KaTfJbaL6",FALSE,0,NA,2017-11-29 15:37:04,FALSE,NA,"935895393702957056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saggyeyedsoros",34,TRUE,FALSE,NA,NA
"6225","@jerseymikes Big Kahuna with chipotle mayo #JMSweepstakes",FALSE,0,"jerseymikes",2017-11-29 15:36:47,FALSE,"935886080980566020","935895322458574849","189252968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RangerRachele",0,FALSE,FALSE,NA,NA
"6226","RT @RHSRMSNews: Don't have plans for dinner??  How does Chipotle sound?  Come out and support the RHS Prom and go to Chipotle in Wadsworth…",FALSE,0,NA,2017-11-29 15:36:34,FALSE,NA,"935895265827065856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MamaStu3",8,TRUE,FALSE,NA,NA
"6227","@OhioRestaurant  https://t.co/VuZhpjHhMz",FALSE,1,"OhioRestaurant",2017-11-29 15:36:29,FALSE,NA,"935895245551792128","68777916","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","addisonjack",0,FALSE,FALSE,NA,NA
"6228","RT @kayyydawson: I want chipotle",FALSE,0,NA,2017-11-29 15:36:24,FALSE,NA,"935895225020637187",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leighhh_x3",2,TRUE,FALSE,NA,NA
"6229","Chipotle Stock Is Toxic And Should Be Avoided https://t.co/WVNugX1XmR via @modestmoney",FALSE,0,NA,2017-11-29 15:36:19,FALSE,NA,"935895205982728192",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ayoungpro",0,FALSE,FALSE,NA,NA
